2023-06-05 20:17:13.473 676:pos-tag                DEBUG  main message
2023-06-05 20:17:34.982 322:pos-tag                INFO     ********************
2023-06-05 20:17:34.983 323:pos-tag                INFO     Best MCC:0.0114
2023-06-05 20:17:34.983 324:pos-tag                INFO     ********************
2023-06-05 20:17:36.541 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:17:37.092 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:17:37.092 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:17:37.092 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:17:39.600 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:17:39.600 408:pos-tag                INFO     eval_acc = 0.0178
2023-06-05 20:17:39.600 408:pos-tag                INFO     eval_f1 = 0.0032
2023-06-05 20:17:39.600 408:pos-tag                INFO     eval_mcc = 0.0139
2023-06-05 20:17:39.601 408:pos-tag                INFO     eval_precision = 0.0094
2023-06-05 20:17:39.601 408:pos-tag                INFO     eval_recall = 0.0036
2023-06-05 20:17:39.601 300:pos-tag                INFO     ********************
2023-06-05 20:17:39.601 301:pos-tag                INFO     Best f1:0.0032
2023-06-05 20:17:39.601 302:pos-tag                INFO     ********************
2023-06-05 20:17:41.185 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:17:41.186 322:pos-tag                INFO     ********************
2023-06-05 20:17:41.186 323:pos-tag                INFO     Best MCC:0.0139
2023-06-05 20:17:41.186 324:pos-tag                INFO     ********************
2023-06-05 20:17:42.834 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:17:43.390 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:17:43.390 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:17:43.390 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:17:45.866 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:17:45.866 408:pos-tag                INFO     eval_acc = 0.0229
2023-06-05 20:17:45.866 408:pos-tag                INFO     eval_f1 = 0.004
2023-06-05 20:17:45.867 408:pos-tag                INFO     eval_mcc = 0.0179
2023-06-05 20:17:45.867 408:pos-tag                INFO     eval_precision = 0.0099
2023-06-05 20:17:45.867 408:pos-tag                INFO     eval_recall = 0.0043
2023-06-05 20:17:45.867 300:pos-tag                INFO     ********************
2023-06-05 20:17:45.867 301:pos-tag                INFO     Best f1:0.004
2023-06-05 20:17:45.867 302:pos-tag                INFO     ********************
2023-06-05 20:17:47.400 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:17:47.400 322:pos-tag                INFO     ********************
2023-06-05 20:17:47.400 323:pos-tag                INFO     Best MCC:0.0179
2023-06-05 20:17:47.401 324:pos-tag                INFO     ********************
2023-06-05 20:17:49.087 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:17:49.638 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:17:49.639 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:17:49.639 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:17:52.123 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:17:52.123 408:pos-tag                INFO     eval_acc = 0.0368
2023-06-05 20:17:52.124 408:pos-tag                INFO     eval_f1 = 0.0055
2023-06-05 20:17:52.124 408:pos-tag                INFO     eval_mcc = 0.0302
2023-06-05 20:17:52.124 408:pos-tag                INFO     eval_precision = 0.0121
2023-06-05 20:17:52.124 408:pos-tag                INFO     eval_recall = 0.0061
2023-06-05 20:17:52.124 300:pos-tag                INFO     ********************
2023-06-05 20:17:52.124 301:pos-tag                INFO     Best f1:0.0055
2023-06-05 20:17:52.124 302:pos-tag                INFO     ********************
2023-06-05 20:17:53.750 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:17:53.750 322:pos-tag                INFO     ********************
2023-06-05 20:17:53.750 323:pos-tag                INFO     Best MCC:0.0302
2023-06-05 20:17:53.751 324:pos-tag                INFO     ********************
2023-06-05 20:17:55.374 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:17:55.926 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:17:55.926 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:17:55.926 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:17:58.395 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:17:58.396 408:pos-tag                INFO     eval_acc = 0.0647
2023-06-05 20:17:58.396 408:pos-tag                INFO     eval_f1 = 0.0092
2023-06-05 20:17:58.396 408:pos-tag                INFO     eval_mcc = 0.0557
2023-06-05 20:17:58.396 408:pos-tag                INFO     eval_precision = 0.0173
2023-06-05 20:17:58.396 408:pos-tag                INFO     eval_recall = 0.011
2023-06-05 20:17:58.397 300:pos-tag                INFO     ********************
2023-06-05 20:17:58.397 301:pos-tag                INFO     Best f1:0.0092
2023-06-05 20:17:58.397 302:pos-tag                INFO     ********************
2023-06-05 20:18:00.259 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:00.260 322:pos-tag                INFO     ********************
2023-06-05 20:18:00.260 323:pos-tag                INFO     Best MCC:0.0557
2023-06-05 20:18:00.260 324:pos-tag                INFO     ********************
2023-06-05 20:18:02.031 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:02.597 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:02.598 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:02.598 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:05.084 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:05.085 408:pos-tag                INFO     eval_acc = 0.1058
2023-06-05 20:18:05.085 408:pos-tag                INFO     eval_f1 = 0.0137
2023-06-05 20:18:05.085 408:pos-tag                INFO     eval_mcc = 0.0937
2023-06-05 20:18:05.086 408:pos-tag                INFO     eval_precision = 0.0252
2023-06-05 20:18:05.086 408:pos-tag                INFO     eval_recall = 0.0182
2023-06-05 20:18:05.086 300:pos-tag                INFO     ********************
2023-06-05 20:18:05.086 301:pos-tag                INFO     Best f1:0.0137
2023-06-05 20:18:05.086 302:pos-tag                INFO     ********************
2023-06-05 20:18:06.787 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:06.788 322:pos-tag                INFO     ********************
2023-06-05 20:18:06.788 323:pos-tag                INFO     Best MCC:0.0937
2023-06-05 20:18:06.788 324:pos-tag                INFO     ********************
2023-06-05 20:18:08.389 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:08.932 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:08.933 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:08.933 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:11.414 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:11.415 408:pos-tag                INFO     eval_acc = 0.1613
2023-06-05 20:18:11.415 408:pos-tag                INFO     eval_f1 = 0.0239
2023-06-05 20:18:11.415 408:pos-tag                INFO     eval_mcc = 0.1466
2023-06-05 20:18:11.415 408:pos-tag                INFO     eval_precision = 0.0346
2023-06-05 20:18:11.415 408:pos-tag                INFO     eval_recall = 0.031
2023-06-05 20:18:11.415 300:pos-tag                INFO     ********************
2023-06-05 20:18:11.416 301:pos-tag                INFO     Best f1:0.0239
2023-06-05 20:18:11.416 302:pos-tag                INFO     ********************
2023-06-05 20:18:13.231 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:13.231 322:pos-tag                INFO     ********************
2023-06-05 20:18:13.231 323:pos-tag                INFO     Best MCC:0.1466
2023-06-05 20:18:13.232 324:pos-tag                INFO     ********************
2023-06-05 20:18:14.917 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:15.477 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:15.477 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:15.477 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:17.996 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:17.997 408:pos-tag                INFO     eval_acc = 0.2206
2023-06-05 20:18:17.997 408:pos-tag                INFO     eval_f1 = 0.0347
2023-06-05 20:18:17.997 408:pos-tag                INFO     eval_mcc = 0.2043
2023-06-05 20:18:17.997 408:pos-tag                INFO     eval_precision = 0.0436
2023-06-05 20:18:17.997 408:pos-tag                INFO     eval_recall = 0.0477
2023-06-05 20:18:17.998 300:pos-tag                INFO     ********************
2023-06-05 20:18:17.998 301:pos-tag                INFO     Best f1:0.0347
2023-06-05 20:18:17.998 302:pos-tag                INFO     ********************
2023-06-05 20:18:19.635 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:19.635 322:pos-tag                INFO     ********************
2023-06-05 20:18:19.636 323:pos-tag                INFO     Best MCC:0.2043
2023-06-05 20:18:19.636 324:pos-tag                INFO     ********************
2023-06-05 20:18:21.323 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:21.880 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:21.880 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:21.881 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:24.349 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:24.349 408:pos-tag                INFO     eval_acc = 0.2798
2023-06-05 20:18:24.349 408:pos-tag                INFO     eval_f1 = 0.0448
2023-06-05 20:18:24.350 408:pos-tag                INFO     eval_mcc = 0.2629
2023-06-05 20:18:24.350 408:pos-tag                INFO     eval_precision = 0.0516
2023-06-05 20:18:24.350 408:pos-tag                INFO     eval_recall = 0.0644
2023-06-05 20:18:24.350 300:pos-tag                INFO     ********************
2023-06-05 20:18:24.350 301:pos-tag                INFO     Best f1:0.0448
2023-06-05 20:18:24.350 302:pos-tag                INFO     ********************
2023-06-05 20:18:25.887 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:25.888 322:pos-tag                INFO     ********************
2023-06-05 20:18:25.888 323:pos-tag                INFO     Best MCC:0.2629
2023-06-05 20:18:25.888 324:pos-tag                INFO     ********************
2023-06-05 20:18:27.490 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:28.042 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:28.043 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:28.043 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:30.498 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:30.499 408:pos-tag                INFO     eval_acc = 0.3266
2023-06-05 20:18:30.499 408:pos-tag                INFO     eval_f1 = 0.0535
2023-06-05 20:18:30.499 408:pos-tag                INFO     eval_mcc = 0.3097
2023-06-05 20:18:30.499 408:pos-tag                INFO     eval_precision = 0.0624
2023-06-05 20:18:30.499 408:pos-tag                INFO     eval_recall = 0.077
2023-06-05 20:18:30.500 300:pos-tag                INFO     ********************
2023-06-05 20:18:30.500 301:pos-tag                INFO     Best f1:0.0535
2023-06-05 20:18:30.500 302:pos-tag                INFO     ********************
2023-06-05 20:18:32.088 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:32.089 322:pos-tag                INFO     ********************
2023-06-05 20:18:32.089 323:pos-tag                INFO     Best MCC:0.3097
2023-06-05 20:18:32.089 324:pos-tag                INFO     ********************
2023-06-05 20:18:33.682 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:34.238 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:34.238 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:34.238 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:36.723 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:36.724 408:pos-tag                INFO     eval_acc = 0.3708
2023-06-05 20:18:36.724 408:pos-tag                INFO     eval_f1 = 0.0689
2023-06-05 20:18:36.724 408:pos-tag                INFO     eval_mcc = 0.354
2023-06-05 20:18:36.724 408:pos-tag                INFO     eval_precision = 0.0895
2023-06-05 20:18:36.724 408:pos-tag                INFO     eval_recall = 0.0934
2023-06-05 20:18:36.725 300:pos-tag                INFO     ********************
2023-06-05 20:18:36.725 301:pos-tag                INFO     Best f1:0.0689
2023-06-05 20:18:36.725 302:pos-tag                INFO     ********************
2023-06-05 20:18:38.349 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:38.350 322:pos-tag                INFO     ********************
2023-06-05 20:18:38.350 323:pos-tag                INFO     Best MCC:0.354
2023-06-05 20:18:38.350 324:pos-tag                INFO     ********************
2023-06-05 20:18:40.289 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:40.837 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:40.838 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:40.838 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:43.276 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:43.276 408:pos-tag                INFO     eval_acc = 0.4228
2023-06-05 20:18:43.276 408:pos-tag                INFO     eval_f1 = 0.0899
2023-06-05 20:18:43.276 408:pos-tag                INFO     eval_mcc = 0.4062
2023-06-05 20:18:43.277 408:pos-tag                INFO     eval_precision = 0.114
2023-06-05 20:18:43.277 408:pos-tag                INFO     eval_recall = 0.1135
2023-06-05 20:18:43.277 300:pos-tag                INFO     ********************
2023-06-05 20:18:43.277 301:pos-tag                INFO     Best f1:0.0899
2023-06-05 20:18:43.277 302:pos-tag                INFO     ********************
2023-06-05 20:18:44.830 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:44.831 322:pos-tag                INFO     ********************
2023-06-05 20:18:44.831 323:pos-tag                INFO     Best MCC:0.4062
2023-06-05 20:18:44.831 324:pos-tag                INFO     ********************
2023-06-05 20:18:46.813 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:47.236 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:47.237 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:47.237 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:49.728 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:49.728 408:pos-tag                INFO     eval_acc = 0.4754
2023-06-05 20:18:49.729 408:pos-tag                INFO     eval_f1 = 0.1212
2023-06-05 20:18:49.729 408:pos-tag                INFO     eval_mcc = 0.459
2023-06-05 20:18:49.729 408:pos-tag                INFO     eval_precision = 0.1542
2023-06-05 20:18:49.729 408:pos-tag                INFO     eval_recall = 0.1413
2023-06-05 20:18:49.729 300:pos-tag                INFO     ********************
2023-06-05 20:18:49.729 301:pos-tag                INFO     Best f1:0.1212
2023-06-05 20:18:49.730 302:pos-tag                INFO     ********************
2023-06-05 20:18:51.372 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:51.373 322:pos-tag                INFO     ********************
2023-06-05 20:18:51.373 323:pos-tag                INFO     Best MCC:0.459
2023-06-05 20:18:51.373 324:pos-tag                INFO     ********************
2023-06-05 20:18:53.059 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:53.607 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:53.608 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:53.608 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:18:56.066 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:18:56.067 408:pos-tag                INFO     eval_acc = 0.5218
2023-06-05 20:18:56.067 408:pos-tag                INFO     eval_f1 = 0.1544
2023-06-05 20:18:56.067 408:pos-tag                INFO     eval_mcc = 0.5054
2023-06-05 20:18:56.067 408:pos-tag                INFO     eval_precision = 0.2072
2023-06-05 20:18:56.067 408:pos-tag                INFO     eval_recall = 0.1698
2023-06-05 20:18:56.067 300:pos-tag                INFO     ********************
2023-06-05 20:18:56.068 301:pos-tag                INFO     Best f1:0.1544
2023-06-05 20:18:56.068 302:pos-tag                INFO     ********************
2023-06-05 20:18:57.684 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:18:57.685 322:pos-tag                INFO     ********************
2023-06-05 20:18:57.685 323:pos-tag                INFO     Best MCC:0.5054
2023-06-05 20:18:57.685 324:pos-tag                INFO     ********************
2023-06-05 20:18:59.327 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:18:59.883 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:18:59.884 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:18:59.884 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:19:02.367 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:19:02.368 408:pos-tag                INFO     eval_acc = 0.5634
2023-06-05 20:19:02.368 408:pos-tag                INFO     eval_f1 = 0.182
2023-06-05 20:19:02.368 408:pos-tag                INFO     eval_mcc = 0.5469
2023-06-05 20:19:02.368 408:pos-tag                INFO     eval_precision = 0.2616
2023-06-05 20:19:02.369 408:pos-tag                INFO     eval_recall = 0.1917
2023-06-05 20:19:02.369 300:pos-tag                INFO     ********************
2023-06-05 20:19:02.369 301:pos-tag                INFO     Best f1:0.182
2023-06-05 20:19:02.369 302:pos-tag                INFO     ********************
2023-06-05 20:19:04.001 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:19:04.002 322:pos-tag                INFO     ********************
2023-06-05 20:19:04.002 323:pos-tag                INFO     Best MCC:0.5469
2023-06-05 20:19:04.002 324:pos-tag                INFO     ********************
2023-06-05 20:19:05.657 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:19:06.201 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:19:06.201 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:19:06.201 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:19:08.675 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:19:08.675 408:pos-tag                INFO     eval_acc = 0.6004
2023-06-05 20:19:08.675 408:pos-tag                INFO     eval_f1 = 0.2059
2023-06-05 20:19:08.676 408:pos-tag                INFO     eval_mcc = 0.5838
2023-06-05 20:19:08.676 408:pos-tag                INFO     eval_precision = 0.2751
2023-06-05 20:19:08.676 408:pos-tag                INFO     eval_recall = 0.2116
2023-06-05 20:19:08.676 300:pos-tag                INFO     ********************
2023-06-05 20:19:08.676 301:pos-tag                INFO     Best f1:0.2059
2023-06-05 20:19:08.676 302:pos-tag                INFO     ********************
2023-06-05 20:19:10.303 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:19:10.304 322:pos-tag                INFO     ********************
2023-06-05 20:19:10.304 323:pos-tag                INFO     Best MCC:0.5838
2023-06-05 20:19:10.304 324:pos-tag                INFO     ********************
2023-06-05 20:19:11.899 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:19:12.448 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:19:12.449 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:19:12.449 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:19:14.951 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:19:14.951 408:pos-tag                INFO     eval_acc = 0.6303
2023-06-05 20:19:14.952 408:pos-tag                INFO     eval_f1 = 0.2282
2023-06-05 20:19:14.952 408:pos-tag                INFO     eval_mcc = 0.6138
2023-06-05 20:19:14.952 408:pos-tag                INFO     eval_precision = 0.3065
2023-06-05 20:19:14.952 408:pos-tag                INFO     eval_recall = 0.2307
2023-06-05 20:19:14.952 300:pos-tag                INFO     ********************
2023-06-05 20:19:14.953 301:pos-tag                INFO     Best f1:0.2282
2023-06-05 20:19:14.953 302:pos-tag                INFO     ********************
2023-06-05 20:19:16.604 317:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-f1/model.bin
2023-06-05 20:19:16.605 322:pos-tag                INFO     ********************
2023-06-05 20:19:16.605 323:pos-tag                INFO     Best MCC:0.6138
2023-06-05 20:19:16.605 324:pos-tag                INFO     ********************
2023-06-05 20:19:18.125 339:pos-tag                INFO   Saving model checkpoint to ./pos_res_java/plm/saved_unixcodermodels/4/layer_2/checkpoint-best-mcc/model.bin
2023-06-05 20:19:18.671 358:pos-tag                INFO   ***** Running evaluation *****
2023-06-05 20:19:18.671 359:pos-tag                INFO     Num examples = 293
2023-06-05 20:19:18.672 360:pos-tag                INFO     Batch size = 32
2023-06-05 20:19:21.140 406:pos-tag                INFO   ***** Eval results *****
2023-06-05 20:19:21.140 408:pos-tag                INFO     eval_acc = 0.6497
2023-06-05 20:19:21.140 408:pos-tag                INFO     eval_f1 = 0.2408
2023-06-05 20:19:21.141 408:pos-tag                INFO     eval_mcc = 0.6333
